filepath,filename,label,screen_source,screen_type,image_width,image_height,focal_length_35mm_eq,f_number,exposure_time,shutter_speed_value,iso,metering_mode,device_model,device_make,lens_model,datetime_original,orientation,flash
data/re-photo/authentic-LCD/IMG_3800.jpeg,IMG_3800.jpeg,rephoto,authentic,lcd,4032,3024,78,1.78,0.010309278350515464,6.594922547332186,80,5,iPhone 14 Pro Max,Apple,iPhone 14 Pro Max back triple camera 6.86mm f/1.78,2025:11:25 19:17:39,6,16
data/re-photo/authentic-LCD/IMG_3802.jpeg,IMG_3802.jpeg,rephoto,authentic,lcd,4032,3024,78,1.78,0.014084507042253521,6.145707461008852,80,5,iPhone 14 Pro Max,Apple,iPhone 14 Pro Max back triple camera 6.86mm f/1.78,2025:11:25 19:17:44,6,16
data/re-photo/authentic-LCD/IMG_3805.jpeg,IMG_3805.jpeg,rephoto,authentic,lcd,4032,3024,78,1.78,0.009708737864077669,6.689138743222824,80,5,iPhone 14 Pro Max,Apple,iPhone 14 Pro Max back triple camera 6.86mm f/1.78,2025:11:25 19:17:49,6,16
data/re-photo/authentic-LCD/IMG_3806.jpeg,IMG_3806.jpeg,rephoto,authentic,lcd,4032,3024,78,1.78,0.011627906976744186,6.431598147888312,80,5,iPhone 14 Pro Max,Apple,iPhone 14 Pro Max back triple camera 6.86mm f/1.78,2025:11:25 19:17:55,6,16
data/re-photo/authentic-LCD/IMG_3808.jpeg,IMG_3808.jpeg,rephoto,authentic,lcd,4032,3024,78,1.78,0.011627906976744186,6.42674957841484,80,5,iPhone 14 Pro Max,Apple,iPhone 14 Pro Max back triple camera 6.86mm f/1.78,2025:11:25 19:18:03,6,16
data/re-photo/authentic-LCD/IMG_3809.jpeg,IMG_3809.jpeg,rephoto,authentic,lcd,4032,3024,78,1.78,0.015151515151515152,6.03712971184115,80,5,iPhone 14 Pro Max,Apple,iPhone 14 Pro Max back triple camera 6.86mm f/1.78,2025:11:25 19:18:10,1,16
data/re-photo/authentic-LCD/IMG_3810.jpeg,IMG_3810.jpeg,rephoto,authentic,lcd,4032,3024,78,1.78,0.016129032258064516,5.943150150484896,80,5,iPhone 14 Pro Max,Apple,iPhone 14 Pro Max back triple camera 6.86mm f/1.78,2025:11:25 19:18:14,1,16
data/re-photo/authentic-LCD/IMG_3811.jpeg,IMG_3811.jpeg,rephoto,authentic,lcd,4032,3024,78,1.78,0.016129032258064516,5.943150150484896,80,5,iPhone 14 Pro Max,Apple,iPhone 14 Pro Max back triple camera 6.86mm f/1.78,2025:11:25 19:18:18,1,16
data/re-photo/authentic-LCD/IMG_3812.jpeg,IMG_3812.jpeg,rephoto,authentic,lcd,4032,3024,78,1.78,0.015384615384615385,6.031645253212019,80,5,iPhone 14 Pro Max,Apple,iPhone 14 Pro Max back triple camera 6.86mm f/1.78,2025:11:25 19:18:25,6,16
data/re-photo/authentic-LCD/IMG_3813.jpeg,IMG_3813.jpeg,rephoto,authentic,lcd,4032,3024,78,1.78,0.016129032258064516,5.952768748891909,80,5,iPhone 14 Pro Max,Apple,iPhone 14 Pro Max back triple camera 6.86mm f/1.78,2025:11:25 19:18:29,6,16
data/re-photo/authentic-LCD/IMG_3814.jpeg,IMG_3814.jpeg,rephoto,authentic,lcd,4032,3024,78,1.78,0.016666666666666666,5.9157179850491035,100,5,iPhone 14 Pro Max,Apple,iPhone 14 Pro Max back triple camera 6.86mm f/1.78,2025:11:25 19:18:32,6,16
data/re-photo/authentic-LCD/IMG_3817.jpeg,IMG_3817.jpeg,rephoto,authentic,lcd,4032,3024,93,1.78,0.015151515151515152,6.041779443403429,80,5,iPhone 14 Pro Max,Apple,iPhone 14 Pro Max back triple camera 6.86mm f/1.78,2025:11:25 19:18:56,6,16
data/re-photo/authentic-LCD/IMG_3822.jpeg,IMG_3822.jpeg,rephoto,authentic,lcd,4032,3024,93,1.78,0.014492753623188406,6.114085213032581,80,5,iPhone 14 Pro Max,Apple,iPhone 14 Pro Max back triple camera 6.86mm f/1.78,2025:11:25 19:19:09,6,16
data/re-photo/authentic-LCD/IMG_3823.jpeg,IMG_3823.jpeg,rephoto,authentic,lcd,4032,3024,93,1.78,0.015625,6.006014133213051,80,5,iPhone 14 Pro Max,Apple,iPhone 14 Pro Max back triple camera 6.86mm f/1.78,2025:11:25 19:19:11,6,16
data/re-photo/authentic-LCD/IMG_3824.jpeg,IMG_3824.jpeg,rephoto,authentic,lcd,4032,3024,93,1.78,0.015384615384615385,6.016996572707561,80,5,iPhone 14 Pro Max,Apple,iPhone 14 Pro Max back triple camera 6.86mm f/1.78,2025:11:25 19:19:15,6,16
data/re-photo/authentic-LCD/IMG_3825.jpeg,IMG_3825.jpeg,rephoto,authentic,lcd,4032,3024,93,1.78,0.015873015873015872,5.979100303006759,80,5,iPhone 14 Pro Max,Apple,iPhone 14 Pro Max back triple camera 6.86mm f/1.78,2025:11:25 19:19:16,6,16
data/re-photo/authentic-LCD/IMG_3826.jpeg,IMG_3826.jpeg,rephoto,authentic,lcd,4032,3024,93,1.78,0.014492753623188406,6.117086234600964,80,5,iPhone 14 Pro Max,Apple,iPhone 14 Pro Max back triple camera 6.86mm f/1.78,2025:11:25 19:19:20,6,16
data/re-photo/authentic-LCD/IMG_3828.jpeg,IMG_3828.jpeg,rephoto,authentic,lcd,4032,3024,93,1.78,0.014084507042253521,6.145707461008852,80,5,iPhone 14 Pro Max,Apple,iPhone 14 Pro Max back triple camera 6.86mm f/1.78,2025:11:25 19:19:22,6,16
data/re-photo/authentic-LCD/IMG_3829.jpeg,IMG_3829.jpeg,rephoto,authentic,lcd,4032,3024,93,1.78,0.011764705882352941,6.4098454571494825,80,5,iPhone 14 Pro Max,Apple,iPhone 14 Pro Max back triple camera 6.86mm f/1.78,2025:11:25 19:19:23,6,16
data/re-photo/authentic-LCD/IMG_3830.jpeg,IMG_3830.jpeg,rephoto,authentic,lcd,4032,3024,93,1.78,0.011627906976744186,6.421917259340879,80,5,iPhone 14 Pro Max,Apple,iPhone 14 Pro Max back triple camera 6.86mm f/1.78,2025:11:25 19:19:25,6,16
data/re-photo/authentic-LCD/IMG_3831.jpeg,IMG_3831.jpeg,rephoto,authentic,lcd,4032,3024,93,1.78,0.016666666666666666,5.914847331209696,125,5,iPhone 14 Pro Max,Apple,iPhone 14 Pro Max back triple camera 6.86mm f/1.78,2025:11:25 19:19:26,6,16
data/re-photo/authentic-LCD/IMG_3832.jpeg,IMG_3832.jpeg,rephoto,authentic,lcd,4032,3024,93,1.78,0.01639344262295082,5.930248350795499,80,5,iPhone 14 Pro Max,Apple,iPhone 14 Pro Max back triple camera 6.86mm f/1.78,2025:11:25 19:19:29,6,16
data/re-photo/authentic-LCD/IMG_3833.jpeg,IMG_3833.jpeg,rephoto,authentic,lcd,4032,3024,93,1.78,0.014285714285714285,6.1229059927465315,80,5,iPhone 14 Pro Max,Apple,iPhone 14 Pro Max back triple camera 6.86mm f/1.78,2025:11:25 19:19:30,6,16
data/re-photo/authentic-LCD/IMG_3834.jpeg,IMG_3834.jpeg,rephoto,authentic,lcd,4032,3024,93,1.78,0.010309278350515464,6.594922547332186,80,5,iPhone 14 Pro Max,Apple,iPhone 14 Pro Max back triple camera 6.86mm f/1.78,2025:11:25 19:19:31,6,16
data/re-photo/authentic-LCD/IMG_3835.jpeg,IMG_3835.jpeg,rephoto,authentic,lcd,4032,3024,93,1.78,0.013157894736842105,6.253298557839829,80,5,iPhone 14 Pro Max,Apple,iPhone 14 Pro Max back triple camera 6.86mm f/1.78,2025:11:25 19:19:32,6,16
data/re-photo/authentic-LCD/IMG_3836.jpeg,IMG_3836.jpeg,rephoto,authentic,lcd,4032,3024,93,1.78,0.0125,6.319275972597574,80,5,iPhone 14 Pro Max,Apple,iPhone 14 Pro Max back triple camera 6.86mm f/1.78,2025:11:25 19:19:35,6,16
data/re-photo/authentic-LCD/IMG_3838.jpeg,IMG_3838.jpeg,rephoto,authentic,lcd,4032,3024,93,1.78,0.014084507042253521,6.149696624952598,80,5,iPhone 14 Pro Max,Apple,iPhone 14 Pro Max back triple camera 6.86mm f/1.78,2025:11:25 19:19:41,6,16
data/re-photo/authentic-LCD/IMG_3839.jpeg,IMG_3839.jpeg,rephoto,authentic,lcd,4032,3024,93,1.78,0.012658227848101266,6.308144279418965,80,5,iPhone 14 Pro Max,Apple,iPhone 14 Pro Max back triple camera 6.86mm f/1.78,2025:11:25 19:19:43,6,16
data/re-photo/authentic-LCD/IMG_3840.jpeg,IMG_3840.jpeg,rephoto,authentic,lcd,4032,3024,93,1.78,0.008264462809917356,6.923840453755375,80,5,iPhone 14 Pro Max,Apple,iPhone 14 Pro Max back triple camera 6.86mm f/1.78,2025:11:25 19:19:45,6,16
data/re-photo/authentic-LCD/IMG_3841.jpeg,IMG_3841.jpeg,rephoto,authentic,lcd,4032,3024,78,1.78,0.016129032258064516,5.95625795087582,80,5,iPhone 14 Pro Max,Apple,iPhone 14 Pro Max back triple camera 6.86mm f/1.78,2025:11:25 19:21:58,1,16
data/re-photo/authentic-LCD/IMG_3842.jpeg,IMG_3842.jpeg,rephoto,authentic,lcd,4032,3024,78,1.78,0.008264462809917356,6.923840453755375,80,5,iPhone 14 Pro Max,Apple,iPhone 14 Pro Max back triple camera 6.86mm f/1.78,2025:11:25 19:22:02,1,16
data/re-photo/authentic-LCD/IMG_3843.jpeg,IMG_3843.jpeg,rephoto,authentic,lcd,4032,3024,78,1.78,0.010101010101010102,6.625222015560737,80,5,iPhone 14 Pro Max,Apple,iPhone 14 Pro Max back triple camera 6.86mm f/1.78,2025:11:25 19:22:07,1,16
data/re-photo/authentic-LCD/IMG_3844.jpeg,IMG_3844.jpeg,rephoto,authentic,lcd,4032,3024,78,1.78,0.014925373134328358,6.0708695339987075,80,5,iPhone 14 Pro Max,Apple,iPhone 14 Pro Max back triple camera 6.86mm f/1.78,2025:11:25 19:22:11,1,16
data/re-photo/authentic-LCD/IMG_3845.jpeg,IMG_3845.jpeg,rephoto,authentic,lcd,4032,3024,78,1.78,0.009259259259259259,6.760704619070861,80,5,iPhone 14 Pro Max,Apple,iPhone 14 Pro Max back triple camera 6.86mm f/1.78,2025:11:25 19:22:16,1,16
data/re-photo/authentic-LCD/IMG_6976.jpeg,IMG_6976.jpeg,rephoto,authentic,lcd,2793,3735,99,1.7799999713880652,0.008333333333333333,6.90677518232745,50,5,iPhone 17 Pro,Apple,iPhone 17 Pro back triple camera 6.765mm f/1.78,2025:11:09 17:00:42,1,16
data/re-photo/authentic-LCD/IMG_6977.jpeg,IMG_6977.jpeg,rephoto,authentic,lcd,2875,3862,99,1.7799999713880652,0.016666666666666666,5.916763485477178,125,5,iPhone 17 Pro,Apple,iPhone 17 Pro back triple camera 6.765mm f/1.78,2025:11:09 17:03:13,1,16
data/re-photo/authentic-LCD/IMG_6978.jpeg,IMG_6978.jpeg,rephoto,authentic,lcd,4032,3024,99,1.7799999713880652,0.005555555555555556,7.490958904109589,50,5,iPhone 17 Pro,Apple,iPhone 17 Pro back triple camera 6.765mm f/1.78,2025:11:09 17:05:14,6,16
data/re-photo/authentic-LCD/IMG_6979.jpeg,IMG_6979.jpeg,rephoto,authentic,lcd,2954,3939,99,1.7799999713880652,0.011494252873563218,6.437463022127559,100,5,iPhone 17 Pro,Apple,iPhone 17 Pro back triple camera 6.765mm f/1.78,2025:11:09 17:06:35,1,16
data/re-photo/authentic-LCD/IMG_7391.jpeg,IMG_7391.jpeg,rephoto,authentic,lcd,1396,1894,64,2.2,0.011363636363636364,6.4597663589576015,200,5,iPhone 12 Pro Max,Apple,iPhone 12 Pro Max back triple camera 7.5mm f/2.2,2025:11:09 16:48:33,1,16
data/re-photo/authentic-LCD/IMG_E7596.jpeg,IMG_E7596.jpeg,rephoto,authentic,lcd,2513,3430,25,1.6,0.009174311926605505,6.767918893429739,125,5,iPhone 12 Pro Max,Apple,iPhone 12 Pro Max back triple camera 5.1mm f/1.6,2025:11:26 00:43:14,1,16
data/re-photo/authentic-LCD/IMG_E7597.jpeg,IMG_E7597.jpeg,rephoto,authentic,lcd,2556,3453,25,1.6,0.011235955056179775,6.473290136789057,125,5,iPhone 12 Pro Max,Apple,iPhone 12 Pro Max back triple camera 5.1mm f/1.6,2025:11:26 00:43:53,1,16
data/re-photo/authentic-LCD/IMG_E7598.jpeg,IMG_E7598.jpeg,rephoto,authentic,lcd,1553,2148,25,1.6,0.016666666666666666,5.915282590512606,200,5,iPhone 12 Pro Max,Apple,iPhone 12 Pro Max back triple camera 5.1mm f/1.6,2025:11:26 00:46:39,1,16
data/re-photo/authentic-LCD/IMG_E7599.jpeg,IMG_E7599.jpeg,rephoto,authentic,lcd,2311,3190,25,1.6,0.016666666666666666,5.907034876800381,80,5,iPhone 12 Pro Max,Apple,iPhone 12 Pro Max back triple camera 5.1mm f/1.6,2025:11:26 00:47:16,1,16
data/re-photo/authentic-LCD/IMG_E7600.jpeg,IMG_E7600.jpeg,rephoto,authentic,lcd,1472,1904,25,1.6,0.025,5.327478703785018,640,5,iPhone 12 Pro Max,Apple,iPhone 12 Pro Max back triple camera 5.1mm f/1.6,2025:11:26 00:48:22,1,16
data/re-photo/authentic-LCD/IMG_E7601.jpeg,IMG_E7601.jpeg,rephoto,authentic,lcd,2363,3253,25,1.6,0.011904761904761904,6.391561643835616,125,5,iPhone 12 Pro Max,Apple,iPhone 12 Pro Max back triple camera 5.1mm f/1.6,2025:11:26 00:50:50,1,16
data/re-photo/authentic-LCD/IMG_E7603.jpeg,IMG_E7603.jpeg,rephoto,authentic,lcd,2411,3284,25,1.6,0.00847457627118644,6.877812350406893,125,5,iPhone 12 Pro Max,Apple,iPhone 12 Pro Max back triple camera 5.1mm f/1.6,2025:11:26 00:53:59,1,16
data/re-photo/authentic-LCD/IMG_E7604.jpeg,IMG_E7604.jpeg,rephoto,authentic,lcd,1430,1897,25,1.6,0.008333333333333333,6.905909896228803,100,3,iPhone 12 Pro Max,Apple,iPhone 12 Pro Max back triple camera 5.1mm f/1.6,2025:11:26 00:54:40,1,16
data/re-photo/authentic-LCD/IMG_E7605.jpeg,IMG_E7605.jpeg,rephoto,authentic,lcd,1287,1699,25,1.6,0.01098901098901099,6.509109533913807,125,3,iPhone 12 Pro Max,Apple,iPhone 12 Pro Max back triple camera 5.1mm f/1.6,2025:11:26 00:55:48,1,16
data/re-photo/authentic-LCD/IMG_E7606.jpeg,IMG_E7606.jpeg,rephoto,authentic,lcd,1375,1815,25,1.6,0.016666666666666666,5.907034876800381,250,5,iPhone 12 Pro Max,Apple,iPhone 12 Pro Max back triple camera 5.1mm f/1.6,2025:11:26 00:57:55,1,16
data/re-photo/authentic-LCD/IMG_E7607.jpeg,IMG_E7607.jpeg,rephoto,authentic,lcd,1203,2176,25,1.6,0.016666666666666666,5.914499196065449,200,5,iPhone 12 Pro Max,Apple,iPhone 12 Pro Max back triple camera 5.1mm f/1.6,2025:11:26 00:58:38,1,16
data/re-photo/authentic-LCD/IMG_E7608.jpeg,IMG_E7608.jpeg,rephoto,authentic,lcd,1593,2139,25,1.6,0.016666666666666666,5.914499196065449,160,5,iPhone 12 Pro Max,Apple,iPhone 12 Pro Max back triple camera 5.1mm f/1.6,2025:11:26 00:59:18,1,16
data/re-photo/authentic-LCD/IMG_E7609.jpeg,IMG_E7609.jpeg,rephoto,authentic,lcd,2871,3985,25,1.6,0.014084507042253521,6.147035957240039,125,5,iPhone 12 Pro Max,Apple,iPhone 12 Pro Max back triple camera 5.1mm f/1.6,2025:11:26 00:59:51,1,16
data/re-photo/authentic-LCD/IMG_E7612.jpeg,IMG_E7612.jpeg,rephoto,authentic,lcd,822,1432,25,1.6,0.016666666666666666,5.907034876800381,100,3,iPhone 12 Pro Max,Apple,iPhone 12 Pro Max back triple camera 5.1mm f/1.6,2025:11:26 01:02:51,1,16
data/re-photo/authentic-LCD/IMG_E7613.jpeg,IMG_E7613.jpeg,rephoto,authentic,lcd,1549,2023,25,1.6,0.008264462809917356,6.922439780250739,125,3,iPhone 12 Pro Max,Apple,iPhone 12 Pro Max back triple camera 5.1mm f/1.6,2025:11:26 01:04:45,1,16
data/re-photo/authentic-LCD/IMG_E7614.jpeg,IMG_E7614.jpeg,rephoto,authentic,lcd,1305,1754,25,1.6,0.01639344262295082,5.920516069577237,125,3,iPhone 12 Pro Max,Apple,iPhone 12 Pro Max back triple camera 5.1mm f/1.6,2025:11:26 01:05:55,1,16
data/re-photo/authentic-LCD/IMG_E7615.jpeg,IMG_E7615.jpeg,rephoto,authentic,lcd,1344,1879,25,1.6,0.016666666666666666,5.914499196065449,200,3,iPhone 12 Pro Max,Apple,iPhone 12 Pro Max back triple camera 5.1mm f/1.6,2025:11:26 01:06:34,1,16
data/re-photo/authentic-LCD/IMG_E7616.jpeg,IMG_E7616.jpeg,rephoto,authentic,lcd,1393,1897,25,1.6,0.016666666666666666,5.914499196065449,125,3,iPhone 12 Pro Max,Apple,iPhone 12 Pro Max back triple camera 5.1mm f/1.6,2025:11:26 01:08:23,1,16
data/re-photo/authentic-LCD/IMG_E7617.jpeg,IMG_E7617.jpeg,rephoto,authentic,lcd,1338,1805,25,1.6,0.016666666666666666,5.907034876800381,100,3,iPhone 12 Pro Max,Apple,iPhone 12 Pro Max back triple camera 5.1mm f/1.6,2025:11:26 01:08:54,1,16
data/re-photo/authentic-LCD/IMG_E7618.jpeg,IMG_E7618.jpeg,rephoto,authentic,lcd,1225,1635,25,1.6,0.01020408163265306,6.616135937918116,125,3,iPhone 12 Pro Max,Apple,iPhone 12 Pro Max back triple camera 5.1mm f/1.6,2025:11:26 01:09:29,1,16
data/re-photo/authentic-LCD/IMG_E7619.jpeg,IMG_E7619.jpeg,rephoto,authentic,lcd,1423,1866,25,1.6,0.01,6.6382406237988025,125,3,iPhone 12 Pro Max,Apple,iPhone 12 Pro Max back triple camera 5.1mm f/1.6,2025:11:26 01:10:04,1,16
data/re-photo/authentic-OLED/IMG_7152.jpeg,IMG_7152.jpeg,rephoto,authentic,oled,4032,3024,87,1.7799999713880652,0.00819672131147541,6.9296326530612244,50,5,iPhone 17 Pro,Apple,iPhone 17 Pro back triple camera 6.765mm f/1.78,2025:11:25 13:16:25,6,16
data/re-photo/authentic-OLED/IMG_7153.jpeg,IMG_7153.jpeg,rephoto,authentic,oled,4032,3024,87,1.7799999713880652,0.007575757575757576,7.041494329553036,50,5,iPhone 17 Pro,Apple,iPhone 17 Pro back triple camera 6.765mm f/1.78,2025:11:25 13:16:31,6,16
data/re-photo/authentic-OLED/IMG_7155.jpeg,IMG_7155.jpeg,rephoto,authentic,oled,4032,3024,87,1.7799999713880652,0.007142857142857143,7.130870858407691,50,5,iPhone 17 Pro,Apple,iPhone 17 Pro back triple camera 6.765mm f/1.78,2025:11:25 13:17:00,6,16
data/re-photo/authentic-OLED/IMG_7156.jpeg,IMG_7156.jpeg,rephoto,authentic,oled,4032,3024,87,1.7799999713880652,0.008333333333333333,6.90677518232745,64,5,iPhone 17 Pro,Apple,iPhone 17 Pro back triple camera 6.765mm f/1.78,2025:11:25 13:17:11,6,16
data/re-photo/authentic-OLED/IMG_7157.jpeg,IMG_7157.jpeg,rephoto,authentic,oled,4032,3024,87,1.7799999713880652,0.008333333333333333,6.90677518232745,64,5,iPhone 17 Pro,Apple,iPhone 17 Pro back triple camera 6.765mm f/1.78,2025:11:25 13:17:19,6,16
data/re-photo/authentic-OLED/IMG_7158.jpeg,IMG_7158.jpeg,rephoto,authentic,oled,4032,3024,99,1.7799999713880652,0.008333333333333333,6.90677518232745,64,5,iPhone 17 Pro,Apple,iPhone 17 Pro back triple camera 6.765mm f/1.78,2025:11:25 13:17:47,6,16
data/re-photo/authentic-OLED/IMG_7159.jpeg,IMG_7159.jpeg,rephoto,authentic,oled,4032,3024,99,1.7799999713880652,0.008333333333333333,6.90677518232745,50,5,iPhone 17 Pro,Apple,iPhone 17 Pro back triple camera 6.765mm f/1.78,2025:11:25 13:18:10,6,16
data/re-photo/authentic-OLED/IMG_7160.jpeg,IMG_7160.jpeg,rephoto,authentic,oled,4032,3024,99,1.7799999713880652,0.008333333333333333,6.90677518232745,64,5,iPhone 17 Pro,Apple,iPhone 17 Pro back triple camera 6.765mm f/1.78,2025:11:25 13:18:17,6,16
data/re-photo/authentic-OLED/IMG_7161.jpeg,IMG_7161.jpeg,rephoto,authentic,oled,4032,3024,88,1.7799999713880652,0.008333333333333333,6.90677518232745,64,5,iPhone 17 Pro,Apple,iPhone 17 Pro back triple camera 6.765mm f/1.78,2025:11:25 13:18:41,6,16
data/re-photo/authentic-OLED/IMG_7162.jpeg,IMG_7162.jpeg,rephoto,authentic,oled,4032,3024,88,1.7799999713880652,0.008333333333333333,6.90677518232745,50,5,iPhone 17 Pro,Apple,iPhone 17 Pro back triple camera 6.765mm f/1.78,2025:11:25 13:18:48,6,16
data/re-photo/authentic-OLED/IMG_7163.jpeg,IMG_7163.jpeg,rephoto,authentic,oled,4032,3024,88,1.7799999713880652,0.008333333333333333,6.90677518232745,50,5,iPhone 17 Pro,Apple,iPhone 17 Pro back triple camera 6.765mm f/1.78,2025:11:25 13:18:54,6,16
data/re-photo/authentic-OLED/IMG_7164.jpeg,IMG_7164.jpeg,rephoto,authentic,oled,4032,3024,88,1.7799999713880652,0.008333333333333333,6.90677518232745,50,5,iPhone 17 Pro,Apple,iPhone 17 Pro back triple camera 6.765mm f/1.78,2025:11:25 13:19:01,6,16
data/re-photo/authentic-OLED/IMG_7166.jpeg,IMG_7166.jpeg,rephoto,authentic,oled,4032,3024,88,1.7799999713880652,0.008333333333333333,6.90677518232745,64,5,iPhone 17 Pro,Apple,iPhone 17 Pro back triple camera 6.765mm f/1.78,2025:11:25 13:19:37,6,16
data/re-photo/authentic-OLED/IMG_7167.jpeg,IMG_7167.jpeg,rephoto,authentic,oled,4032,3024,88,1.7799999713880652,0.008333333333333333,6.90677518232745,64,5,iPhone 17 Pro,Apple,iPhone 17 Pro back triple camera 6.765mm f/1.78,2025:11:25 13:19:45,6,16
data/re-photo/authentic-OLED/IMG_7168.jpeg,IMG_7168.jpeg,rephoto,authentic,oled,4032,3024,88,1.7799999713880652,0.008333333333333333,6.90677518232745,80,5,iPhone 17 Pro,Apple,iPhone 17 Pro back triple camera 6.765mm f/1.78,2025:11:25 13:19:53,6,16
data/re-photo/authentic-OLED/IMG_7169.jpeg,IMG_7169.jpeg,rephoto,authentic,oled,4032,3024,88,1.7799999713880652,0.008333333333333333,6.90677518232745,64,3,iPhone 17 Pro,Apple,iPhone 17 Pro back triple camera 6.765mm f/1.78,2025:11:25 13:20:04,6,16
data/re-photo/authentic-OLED/IMG_7170.jpeg,IMG_7170.jpeg,rephoto,authentic,oled,4032,3024,88,1.7799999713880652,0.008333333333333333,6.90677518232745,64,5,iPhone 17 Pro,Apple,iPhone 17 Pro back triple camera 6.765mm f/1.78,2025:11:25 13:20:14,6,16
data/re-photo/authentic-OLED/IMG_7171.jpeg,IMG_7171.jpeg,rephoto,authentic,oled,4032,3024,88,1.7799999713880652,0.008333333333333333,6.90677518232745,64,5,iPhone 17 Pro,Apple,iPhone 17 Pro back triple camera 6.765mm f/1.78,2025:11:25 13:20:25,6,16
data/re-photo/authentic-OLED/IMG_7172.jpeg,IMG_7172.jpeg,rephoto,authentic,oled,4032,3024,88,1.7799999713880652,0.008333333333333333,6.90677518232745,64,5,iPhone 17 Pro,Apple,iPhone 17 Pro back triple camera 6.765mm f/1.78,2025:11:25 13:20:33,6,16
data/re-photo/authentic-OLED/IMG_7173.jpeg,IMG_7173.jpeg,rephoto,authentic,oled,4032,3024,88,1.7799999713880652,0.008333333333333333,6.90677518232745,64,5,iPhone 17 Pro,Apple,iPhone 17 Pro back triple camera 6.765mm f/1.78,2025:11:25 13:20:39,6,16
data/re-photo/authentic-OLED/IMG_7174.jpeg,IMG_7174.jpeg,rephoto,authentic,oled,4032,3024,88,1.7799999713880652,0.0070921985815602835,7.1361376459415675,50,5,iPhone 17 Pro,Apple,iPhone 17 Pro back triple camera 6.765mm f/1.78,2025:11:25 13:20:46,6,16
data/re-photo/authentic-OLED/IMG_7175.jpeg,IMG_7175.jpeg,rephoto,authentic,oled,4032,3024,88,1.7799999713880652,0.008333333333333333,6.90677518232745,50,5,iPhone 17 Pro,Apple,iPhone 17 Pro back triple camera 6.765mm f/1.78,2025:11:25 13:20:55,6,16
data/re-photo/authentic-OLED/IMG_7177.jpeg,IMG_7177.jpeg,rephoto,authentic,oled,4032,3024,88,1.7799999713880652,0.008333333333333333,6.90677518232745,50,5,iPhone 17 Pro,Apple,iPhone 17 Pro back triple camera 6.765mm f/1.78,2025:11:25 13:21:36,6,16
data/re-photo/authentic-OLED/IMG_7178.jpeg,IMG_7178.jpeg,rephoto,authentic,oled,4032,3024,88,1.7799999713880652,0.008333333333333333,6.90677518232745,64,5,iPhone 17 Pro,Apple,iPhone 17 Pro back triple camera 6.765mm f/1.78,2025:11:25 13:21:49,6,16
data/re-photo/authentic-OLED/IMG_7179.jpeg,IMG_7179.jpeg,rephoto,authentic,oled,4032,3024,88,1.7799999713880652,0.008333333333333333,6.90677518232745,50,5,iPhone 17 Pro,Apple,iPhone 17 Pro back triple camera 6.765mm f/1.78,2025:11:25 13:21:56,6,16
data/re-photo/authentic-OLED/IMG_7180.jpeg,IMG_7180.jpeg,rephoto,authentic,oled,4032,3024,88,1.7799999713880652,0.008333333333333333,6.90677518232745,50,5,iPhone 17 Pro,Apple,iPhone 17 Pro back triple camera 6.765mm f/1.78,2025:11:25 13:22:06,6,16
data/re-photo/authentic-OLED/IMG_7181.jpeg,IMG_7181.jpeg,rephoto,authentic,oled,4032,3024,88,1.7799999713880652,0.008333333333333333,6.90677518232745,64,5,iPhone 17 Pro,Apple,iPhone 17 Pro back triple camera 6.765mm f/1.78,2025:11:25 13:22:33,6,16
data/re-photo/authentic-OLED/IMG_7182.jpeg,IMG_7182.jpeg,rephoto,authentic,oled,4032,3024,88,1.7799999713880652,0.016666666666666666,5.906602084868906,50,3,iPhone 17 Pro,Apple,iPhone 17 Pro back triple camera 6.765mm f/1.78,2025:11:25 13:22:44,6,16
data/re-photo/authentic-OLED/IMG_7183.jpeg,IMG_7183.jpeg,rephoto,authentic,oled,4032,3024,88,1.7799999713880652,0.008333333333333333,6.90677518232745,50,3,iPhone 17 Pro,Apple,iPhone 17 Pro back triple camera 6.765mm f/1.78,2025:11:25 13:22:53,6,16
data/re-photo/authentic-OLED/IMG_E7696.jpeg,IMG_E7696.jpeg,rephoto,authentic,oled,1828,3305,25,1.6,0.012048192771084338,6.366704578517206,40,5,iPhone 12 Pro Max,Apple,iPhone 12 Pro Max back triple camera 5.1mm f/1.6,2025:11:26 13:17:29,1,16
data/re-photo/authentic-OLED/IMG_E7697.jpeg,IMG_E7697.jpeg,rephoto,authentic,oled,1558,2102,25,1.6,0.008264462809917356,6.923840453755375,64,5,iPhone 12 Pro Max,Apple,iPhone 12 Pro Max back triple camera 5.1mm f/1.6,2025:11:26 13:17:37,1,16
data/re-photo/authentic-OLED/IMG_E7698.jpeg,IMG_E7698.jpeg,rephoto,authentic,oled,2408,1616,25,1.6,0.012195121951219513,6.36563349646547,64,5,iPhone 12 Pro Max,Apple,iPhone 12 Pro Max back triple camera 5.1mm f/1.6,2025:11:26 13:17:43,1,16
data/re-photo/authentic-OLED/IMG_E7699.jpeg,IMG_E7699.jpeg,rephoto,authentic,oled,1669,2278,25,1.6,0.012048192771084338,6.366704578517206,32,3,iPhone 12 Pro Max,Apple,iPhone 12 Pro Max back triple camera 5.1mm f/1.6,2025:11:26 13:17:48,1,16
